school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
"Morningstar Treatment Services, Inc. Youth Estate",Glynn County,43,76.5,47,2,47,0,0,0,0,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,"Morningstar Treatment Services, Inc. Youth Estate_Glynn County",2018,H
Glynn Middle,Glynn County,824,52.06,30,15,52,0,2.9,144,0.174757281553398,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Glynn Middle_Glynn County,2018,M
Jane Macon Middle,Glynn County,807,68.53,35,13,47,0,3.2,177,0.219330855018587,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Jane Macon Middle_Glynn County,2018,M
Risley Middle School,Glynn County,631,62.92,41,8,47,0,1.4,127,0.201267828843106,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Risley Middle School_Glynn County,2018,M
Glyndale Elementary School,Glynn County,642,81.93,31,23,38,0,19.3,30,0.0467289719626168,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Glyndale Elementary School_Glynn County,2018,E
Golden Isles Elementary School,Glynn County,705,68.23,35,10,47,0,7.8,77,0.109219858156028,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Golden Isles Elementary School_Glynn County,2018,E
Oglethorpe Point Elementary School,Glynn County,524,20.61,14,10,71,0,2.9,31,0.0591603053435115,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Oglethorpe Point Elementary School_Glynn County,2018,E
Satilla Marsh Elementary School,Glynn County,771,43.32,15,4,76,0,1.7,18,0.0233463035019455,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Satilla Marsh Elementary School_Glynn County,2018,E
Needwood Middle School,Glynn County,686,66.18,36,13,40,0,3.4,159,0.231778425655977,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Needwood Middle School_Glynn County,2018,M
Greer Elementary School,Glynn County,696,53.16,29,9,56,0,3.2,32,0.0459770114942529,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Greer Elementary School_Glynn County,2018,E
Altama Elementary School,Glynn County,505,57.19,64,20,9,0,13.5,17,0.0336633663366337,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Altama Elementary School_Glynn County,2018,E
St. Simons Elementary School,Glynn County,564,50.53,21,15,60,0,12.2,13,0.0230496453900709,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,St. Simons Elementary School_Glynn County,2018,E
Brunswick High School,Glynn County,1694,50.35,41,10,42,0,2.7,222,0.131050767414404,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Brunswick High School_Glynn County,2018,H
Burroughs-Molette Elementary School,Glynn County,468,77.34,84,11,3,0,7.9,182,0.388888888888889,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Burroughs-Molette Elementary School_Glynn County,2018,E
Glynn Academy,Glynn County,1960,37.6,25,10,61,0,2.1,245,0.125,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Glynn Academy_Glynn County,2018,H
Goodyear Elementary School,Glynn County,454,49.29,72,16,7,0,12.8,100,0.220264317180617,12751,35.0063524429457,11.9578072308054,47.4867853501686,5.53433456199514,0,54.7355430946593,Goodyear Elementary School_Glynn County,2018,E
Sonoraville High School,Gordon County,1150,46.35,2,11,83,0,1.3,40,0.0347826086956522,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Sonoraville High School_Gordon County,2018,H
Sonoraville Elementary,Gordon County,610,53.44,2,14,80,0,5.7,2,0.00327868852459016,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Sonoraville Elementary_Gordon County,2018,E
Red Bud Middle School,Gordon County,837,54.24,1,10,86,0,0.7,85,0.101553166069295,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Red Bud Middle School_Gordon County,2018,M
Tolbert Elementary School,Gordon County,502,79.88,1,26,68,0,13.5,28,0.0557768924302789,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Tolbert Elementary School_Gordon County,2018,E
Red Bud Elementary School,Gordon County,508,64.37,2,14,79,0,9.3,0,0,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Red Bud Elementary School_Gordon County,2018,E
Swain Elementary School,Gordon County,440,74.32,1,17,78,0,7.5,18,0.0409090909090909,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Swain Elementary School_Gordon County,2018,E
Gordon Central High School,Gordon County,874,62.47,2,22,71,0,2.4,41,0.0469107551487414,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Gordon Central High School_Gordon County,2018,H
Ashworth Middle School,Gordon County,650,75.69,3,23,71,0,2.2,62,0.0953846153846154,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Ashworth Middle School_Gordon County,2018,M
Belwood Elementary School,Gordon County,458,69,2,28,67,0,13.5,8,0.0174672489082969,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Belwood Elementary School_Gordon County,2018,E
Fairmount Elementary School,Gordon County,369,72.63,2,4,91,1,1.6,2,0.00542005420054201,6398,1.82353860581432,16.5179743669897,77.7256955298531,4.79216942794623,0.0576742732103782,62.3632463269772,Fairmount Elementary School_Gordon County,2018,E
Washington Middle School,Grady County,667,90.25,47,22,29,1,2.8,87,0.130434782608696,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Washington Middle School_Grady County,2018,M
Eastside Elementary School,Grady County,595,90.25,42,22,32,1,15.6,36,0.0605042016806723,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Eastside Elementary School_Grady County,2018,E
Cairo High School,Grady County,1226,90.21,36,17,44,0,2.4,246,0.200652528548124,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Cairo High School_Grady County,2018,H
Whigham Elementary School,Grady County,476,90.13,18,6,74,0,1.1,22,0.046218487394958,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Whigham Elementary School_Grady County,2018,E
Northside Elementary School,Grady County,366,90.16,33,59,6,3,40.7,13,0.0355191256830601,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Northside Elementary School_Grady County,2018,E
Southside Elementary School,Grady County,577,90.12,44,25,27,0,18.9,58,0.10051993067591,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Southside Elementary School_Grady County,2018,E
Shiver Elementary School,Grady County,523,90.25,6,15,75,0,4,39,0.0745697896749522,4430,33.7803611738149,21.5182844243792,41.6593679458239,9.59573363431151,0.532731376975169,90.2016681715576,Shiver Elementary School_Grady County,2018,E
Anita White Carson Middle School,Greene County,274,69.81,74,15,8,1,3.3,92,0.335766423357664,2366,46.7020287404903,13.2557058326289,35.2231614539307,4.71483516483517,0.298393913778529,53.3780431107354,Anita White Carson Middle School_Greene County,2018,M
LAKE OCONEE CHARTER,Greene County,885,25.2,10,11,72,0,3.3,11,0.0124293785310734,2366,46.7020287404903,13.2557058326289,35.2231614539307,4.71483516483517,0.298393913778529,53.3780431107354,LAKE OCONEE CHARTER_Greene County,2018,K12
Union Point Elementary,Greene County,332,76.52,54,16,26,0,7.2,28,0.0843373493975904,2366,46.7020287404903,13.2557058326289,35.2231614539307,4.71483516483517,0.298393913778529,53.3780431107354,Union Point Elementary_Greene County,2018,E
Greensboro Elementary,Greene County,432,71.83,72,18,6,1,10,55,0.127314814814815,2366,46.7020287404903,13.2557058326289,35.2231614539307,4.71483516483517,0.298393913778529,53.3780431107354,Greensboro Elementary_Greene County,2018,E
Greene County High School,Greene County,443,64.17,73,10,14,0,1.4,103,0.232505643340858,2366,46.7020287404903,13.2557058326289,35.2231614539307,4.71483516483517,0.298393913778529,53.3780431107354,Greene County High School_Greene County,2018,H
Rock Springs Elementary School,Gwinnett County,811,48.95,29,27,25,0,13.6,18,0.0221948212083847,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Rock Springs Elementary School_Gwinnett County,2018,E
Grayson High School,Gwinnett County,3017,37.65,47,13,29,0,0.7,294,0.0974477958236659,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Grayson High School_Gwinnett County,2018,H
Norcross High School,Gwinnett County,3817,65.44,28,48,14,0,6.9,810,0.2122085407388,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Norcross High School_Gwinnett County,2018,H
Mill Creek High School,Gwinnett County,3668,20.47,19,14,55,0,0.9,353,0.0962377317339149,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Mill Creek High School_Gwinnett County,2018,H
Trickum Middle School,Gwinnett County,2140,49.91,24,23,26,0,3.5,248,0.11588785046729,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Trickum Middle School_Gwinnett County,2018,M
Benefield Elementary School,Gwinnett County,1268,79.18,31,48,7,0,30.9,24,0.0189274447949527,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Benefield Elementary School_Gwinnett County,2018,E
Centerville Elementary School,Gwinnett County,682,81.38,59,24,9,0,16.3,23,0.0337243401759531,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Centerville Elementary School_Gwinnett County,2018,E
Parkview High School,Gwinnett County,2968,42.96,26,19,30,0,3.9,303,0.102088948787062,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Parkview High School_Gwinnett County,2018,H
Head Elementary School,Gwinnett County,604,34.11,25,13,40,0,8.4,22,0.0364238410596027,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Head Elementary School_Gwinnett County,2018,E
Brookwood High School,Gwinnett County,3538,29.03,28,15,36,0,1.3,275,0.0777275296777841,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Brookwood High School_Gwinnett County,2018,H
Berkeley Lake Elementary School,Gwinnett County,877,59.06,18,42,21,0,30.8,40,0.0456100342075257,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Berkeley Lake Elementary School_Gwinnett County,2018,E
Shiloh High School,Gwinnett County,2343,67.73,73,16,5,0,1.8,340,0.145113102859582,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Shiloh High School_Gwinnett County,2018,H
Pinckneyville Middle School,Gwinnett County,1281,56.91,34,32,25,0,6,185,0.144418423106948,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Pinckneyville Middle School_Gwinnett County,2018,M
Meadowcreek High School,Gwinnett County,3211,80.38,19,68,2,0,11.1,373,0.116163189037683,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Meadowcreek High School_Gwinnett County,2018,H
Richards Middle School,Gwinnett County,2160,79.63,35,47,7,0,7.2,400,0.185185185185185,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Richards Middle School_Gwinnett County,2018,M
Phoenix High School,Gwinnett County,499,32.87,35,51,10,0,0,38,0.0761523046092184,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Phoenix High School_Gwinnett County,2018,H
Chattahoochee Elementary School,Gwinnett County,1359,47.61,33,21,21,0,14.1,62,0.0456217807211185,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Chattahoochee Elementary School_Gwinnett County,2018,E
Dacula Elementary School,Gwinnett County,1168,44.86,26,23,41,0,11.2,35,0.0299657534246575,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Dacula Elementary School_Gwinnett County,2018,E
Walnut Grove Elementary School,Gwinnett County,848,44.81,20,28,30,0,17.7,8,0.00943396226415094,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Walnut Grove Elementary School_Gwinnett County,2018,E
Craig Elementary School,Gwinnett County,1013,33.76,29,14,38,0,8.1,18,0.0177690029615005,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Craig Elementary School_Gwinnett County,2018,E
Collins Hill High School,Gwinnett County,3129,42.12,29,27,26,0,3.4,283,0.0904442313838287,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Collins Hill High School_Gwinnett County,2018,H
Harbins Elementary School,Gwinnett County,1237,37.27,30,16,47,0,8,60,0.0485044462409054,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Harbins Elementary School_Gwinnett County,2018,E
Creekland Middle School,Gwinnett County,2097,49.17,30,29,23,0,2.9,128,0.0610395803528851,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Creekland Middle School_Gwinnett County,2018,M
Crews Middle School,Gwinnett County,1376,30.01,30,11,36,0,1.1,58,0.0421511627906977,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Crews Middle School_Gwinnett County,2018,M
Meadowcreek Elementary School,Gwinnett County,958,59.69,20,73,1,0,52.7,63,0.0657620041753653,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Meadowcreek Elementary School_Gwinnett County,2018,E
Freeman's Mill Elementary School,Gwinnett County,856,31.43,22,21,44,0,10.4,16,0.0186915887850467,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Freeman's Mill Elementary School_Gwinnett County,2018,E
Osborne Middle School,Gwinnett County,1728,19.79,15,12,62,0,0.8,62,0.0358796296296296,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Osborne Middle School_Gwinnett County,2018,M
Corley Elementary School,Gwinnett County,1267,91.71,29,63,3,0,44.4,148,0.11681136543015,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Corley Elementary School_Gwinnett County,2018,E
Mulberry Elementary School,Gwinnett County,704,39.06,31,13,46,0,5.7,9,0.0127840909090909,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Mulberry Elementary School_Gwinnett County,2018,E
Lanier Middle School,Gwinnett County,1453,37.85,17,26,44,0,2.1,69,0.0474879559532003,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Lanier Middle School_Gwinnett County,2018,M
Lovin Elementary School,Gwinnett County,885,61.36,51,21,19,0,15.5,44,0.0497175141242938,178065,31.9045910201331,30.4833459691686,23.0154943419538,12.5904293376014,0,54.6755796478814,Lovin Elementary School_Gwinnett County,2018,E
